,city,date,epidemiological_week,estimated_population,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths
1529150,Araruama,2020-09-13,202038,134293.0,1230,915.90775,2020-09-13,0.0496,61,14,0
1529152,Armação dos Búzios,2020-09-13,202038,34477.0,422,1224.00441,2020-09-13,0.0308,13,1,0
1529153,Arraial do Cabo,2020-09-13,202038,30593.0,175,572.0262799999999,2020-09-13,0.0343,6,1,0
1529159,Cabo Frio,2020-09-13,202038,230378.0,2281,990.1119,2020-09-13,0.0566,129,19,0
1529175,Iguaba Grande,2020-09-13,202038,28837.0,590,2045.9825899999998,2020-09-13,0.0559,33,8,0
1529220,Saquarema,2020-09-13,202038,90583.0,1047,1155.84602,2020-09-13,0.0544,57,3,0
1529231,São Pedro da Aldeia,2020-09-13,202038,106049.0,1191,1123.06575,2020-09-13,0.0327,39,1,0
1529244,Araruama,2020-09-14,202038,134293.0,1230,915.90775,2020-09-14,0.0496,61,0,0
1529246,Armação dos Búzios,2020-09-14,202038,34477.0,422,1224.00441,2020-09-14,0.0308,13,0,0
1529247,Arraial do Cabo,2020-09-14,202038,30593.0,175,572.0262799999999,2020-09-14,0.0343,6,0,0
1529253,Cabo Frio,2020-09-14,202038,230378.0,2281,990.1119,2020-09-14,0.0566,129,0,0
1529269,Iguaba Grande,2020-09-14,202038,28837.0,590,2045.9825899999998,2020-09-14,0.0559,33,0,0
1529314,Saquarema,2020-09-14,202038,90583.0,1047,1155.84602,2020-09-14,0.0544,57,0,0
1529325,São Pedro da Aldeia,2020-09-14,202038,106049.0,1191,1123.06575,2020-09-14,0.0327,39,0,0
1529338,Araruama,2020-09-15,202038,134293.0,1239,922.60952,2020-09-15,0.05,62,9,1
1529340,Armação dos Búzios,2020-09-15,202038,34477.0,422,1224.00441,2020-09-15,0.0308,13,0,0
1529341,Arraial do Cabo,2020-09-15,202038,30593.0,176,575.295,2020-09-15,0.0341,6,1,0
1529347,Cabo Frio,2020-09-15,202038,230378.0,2309,1002.26584,2020-09-15,0.0563,130,28,1
1529363,Iguaba Grande,2020-09-15,202038,28837.0,597,2070.25696,2020-09-15,0.0553,33,7,0
1529408,Saquarema,2020-09-15,202038,90583.0,1047,1155.84602,2020-09-15,0.0544,57,0,0
1529419,São Pedro da Aldeia,2020-09-15,202038,106049.0,1212,1142.86792,2020-09-15,0.0322,39,21,0
1529432,Araruama,2020-09-16,202038,134293.0,1244,926.3327199999999,2020-09-16,0.0506,63,5,1
1529434,Armação dos Búzios,2020-09-16,202038,34477.0,426,1235.60635,2020-09-16,0.0305,13,4,0
1529435,Arraial do Cabo,2020-09-16,202038,30593.0,179,585.10117,2020-09-16,0.0335,6,3,0
1529441,Cabo Frio,2020-09-16,202038,230378.0,2333,1012.6835,2020-09-16,0.0557,130,24,0
1529457,Iguaba Grande,2020-09-16,202038,28837.0,600,2080.66026,2020-09-16,0.055,33,3,0
1529502,Saquarema,2020-09-16,202038,90583.0,1047,1155.84602,2020-09-16,0.0544,57,0,0
1529513,São Pedro da Aldeia,2020-09-16,202038,106049.0,1226,1156.06936,2020-09-16,0.0318,39,14,0
1529526,Araruama,2020-09-17,202038,134293.0,1244,926.3327199999999,2020-09-17,0.0506,63,0,0
1529528,Armação dos Búzios,2020-09-17,202038,34477.0,426,1235.60635,2020-09-17,0.0305,13,0,0
1529529,Arraial do Cabo,2020-09-17,202038,30593.0,179,585.10117,2020-09-17,0.0335,6,0,0
1529535,Cabo Frio,2020-09-17,202038,230378.0,2338,1014.85385,2020-09-17,0.0577,135,5,5
1529551,Iguaba Grande,2020-09-17,202038,28837.0,600,2080.66026,2020-09-17,0.055,33,0,0
1529596,Saquarema,2020-09-17,202038,90583.0,1047,1155.84602,2020-09-17,0.0544,57,0,0
1529607,São Pedro da Aldeia,2020-09-17,202038,106049.0,1227,1157.0123199999998,2020-09-17,0.0326,40,1,1
1529620,Araruama,2020-09-18,202038,134293.0,1262,939.73625,2020-09-18,0.0499,63,18,0
1529622,Armação dos Búzios,2020-09-18,202038,34477.0,441,1279.1136099999999,2020-09-18,0.0295,13,15,0
1529623,Arraial do Cabo,2020-09-18,202038,30593.0,182,594.90733,2020-09-18,0.033,6,3,0
1529629,Cabo Frio,2020-09-18,202038,230378.0,2405,1043.93649,2020-09-18,0.0561,135,67,0
1529645,Iguaba Grande,2020-09-18,202038,28837.0,619,2146.5478399999997,2020-09-18,0.0533,33,19,0
1529690,Saquarema,2020-09-18,202038,90583.0,1049,1158.05394,2020-09-18,0.0543,57,2,0
1529701,São Pedro da Aldeia,2020-09-18,202038,106049.0,1245,1173.98561,2020-09-18,0.0321,40,18,0
1529714,Araruama,2020-09-19,202038,134293.0,1274,948.6719300000001,2020-09-19,0.0495,63,12,0
1529716,Armação dos Búzios,2020-09-19,202038,34477.0,441,1279.1136099999999,2020-09-19,0.0295,13,0,0
1529717,Arraial do Cabo,2020-09-19,202038,30593.0,182,594.90733,2020-09-19,0.033,6,0,0
1529723,Cabo Frio,2020-09-19,202038,230378.0,2432,1055.65636,2020-09-19,0.0559,136,27,1
1529739,Iguaba Grande,2020-09-19,202038,28837.0,627,2174.28997,2020-09-19,0.0526,33,8,0
1529784,Saquarema,2020-09-19,202038,90583.0,1052,1161.36582,2020-09-19,0.0542,57,3,0
1529795,São Pedro da Aldeia,2020-09-19,202038,106049.0,1253,1181.52929,2020-09-19,0.0319,40,8,0
1529808,Araruama,2020-09-20,202039,134293.0,1274,948.6719300000001,2020-09-20,0.0495,63,0,0
1529810,Armação dos Búzios,2020-09-20,202039,34477.0,441,1279.1136099999999,2020-09-20,0.0295,13,0,0
1529811,Arraial do Cabo,2020-09-20,202039,30593.0,183,598.17605,2020-09-20,0.0328,6,1,0
1529817,Cabo Frio,2020-09-20,202039,230378.0,2432,1055.65636,2020-09-20,0.0559,136,0,0
1529833,Iguaba Grande,2020-09-20,202039,28837.0,630,2184.69328,2020-09-20,0.0524,33,3,0
1529878,Saquarema,2020-09-20,202039,90583.0,1065,1175.7173,2020-09-20,0.0563,60,13,3
1529889,São Pedro da Aldeia,2020-09-20,202039,106049.0,1254,1182.47225,2020-09-20,0.0327,41,1,1
1529902,Araruama,2020-09-21,202039,134293.0,1274,948.6719300000001,2020-09-21,0.0495,63,0,0
1529904,Armação dos Búzios,2020-09-21,202039,34477.0,441,1279.1136099999999,2020-09-21,0.0295,13,0,0
1529905,Arraial do Cabo,2020-09-21,202039,30593.0,183,598.17605,2020-09-21,0.0328,6,0,0
1529911,Cabo Frio,2020-09-21,202039,230378.0,2439,1058.69484,2020-09-21,0.0586,143,7,7
1529927,Iguaba Grande,2020-09-21,202039,28837.0,630,2184.69328,2020-09-21,0.0524,33,0,0
1529972,Saquarema,2020-09-21,202039,90583.0,1065,1175.7173,2020-09-21,0.0563,60,0,0
1529983,São Pedro da Aldeia,2020-09-21,202039,106049.0,1254,1182.47225,2020-09-21,0.0327,41,0,0
1529996,Araruama,2020-09-22,202039,134293.0,1284,956.11834,2020-09-22,0.0491,63,10,0
1529998,Armação dos Búzios,2020-09-22,202039,34477.0,453,1313.91942,2020-09-22,0.0287,13,12,0
1529999,Arraial do Cabo,2020-09-22,202039,30593.0,184,601.4447700000001,2020-09-22,0.0326,6,1,0
1530005,Cabo Frio,2020-09-22,202039,230378.0,2458,1066.94216,2020-09-22,0.0582,143,19,0
1530021,Iguaba Grande,2020-09-22,202039,28837.0,637,2208.96765,2020-09-22,0.0518,33,7,0
1530066,Saquarema,2020-09-22,202039,90583.0,1085,1197.7965,2020-09-22,0.0553,60,20,0
1530077,São Pedro da Aldeia,2020-09-22,202039,106049.0,1258,1186.2440900000001,2020-09-22,0.0326,41,4,0
1530090,Araruama,2020-09-23,202039,134293.0,1284,956.11834,2020-09-23,0.0491,63,0,0
1530092,Armação dos Búzios,2020-09-23,202039,34477.0,453,1313.91942,2020-09-23,0.0287,13,0,0
1530093,Arraial do Cabo,2020-09-23,202039,30593.0,184,601.4447700000001,2020-09-23,0.0326,6,0,0
1530099,Cabo Frio,2020-09-23,202039,230378.0,2458,1066.94216,2020-09-23,0.0582,143,0,0
1530115,Iguaba Grande,2020-09-23,202039,28837.0,637,2208.96765,2020-09-23,0.0518,33,0,0
1530160,Saquarema,2020-09-23,202039,90583.0,1085,1197.7965,2020-09-23,0.0553,60,0,0
1530171,São Pedro da Aldeia,2020-09-23,202039,106049.0,1259,1187.18706,2020-09-23,0.0334,42,1,1
1530184,Araruama,2020-09-24,202039,134293.0,1371,1020.90206,2020-09-24,0.046,63,87,0
1530186,Armação dos Búzios,2020-09-24,202039,34477.0,456,1322.6208800000002,2020-09-24,0.0285,13,3,0
1530187,Arraial do Cabo,2020-09-24,202039,30593.0,186,607.98222,2020-09-24,0.0323,6,2,0
1530193,Cabo Frio,2020-09-24,202039,230378.0,2483,1077.7938900000001,2020-09-24,0.058,144,25,1
1530209,Iguaba Grande,2020-09-24,202039,28837.0,655,2271.38745,2020-09-24,0.0504,33,18,0
1530254,Saquarema,2020-09-24,202039,90583.0,1096,1209.94005,2020-09-24,0.0557,61,11,1
1530265,São Pedro da Aldeia,2020-09-24,202039,106049.0,1271,1198.50258,2020-09-24,0.033,42,12,0
1530278,Araruama,2020-09-25,202039,134293.0,1416,1054.4108800000001,2020-09-25,0.0459,65,45,2
1530280,Armação dos Búzios,2020-09-25,202039,34477.0,457,1325.52136,2020-09-25,0.0284,13,1,0
1530281,Arraial do Cabo,2020-09-25,202039,30593.0,188,614.5196599999999,2020-09-25,0.0319,6,2,0
1530287,Cabo Frio,2020-09-25,202039,230378.0,2502,1086.0412,2020-09-25,0.058,145,19,1
1530303,Iguaba Grande,2020-09-25,202039,28837.0,665,2306.0651199999998,2020-09-25,0.0511,34,10,1
1530348,Saquarema,2020-09-25,202039,90583.0,1103,1217.66777,2020-09-25,0.0562,62,7,1
1530359,São Pedro da Aldeia,2020-09-25,202039,106049.0,1277,1204.1603400000001,2020-09-25,0.0337,43,6,1
1530372,Araruama,2020-09-26,202039,134293.0,1416,1054.4108800000001,2020-09-26,0.0459,65,0,0
1530374,Armação dos Búzios,2020-09-26,202039,34477.0,457,1325.52136,2020-09-26,0.0284,13,0,0
1530375,Arraial do Cabo,2020-09-26,202039,30593.0,188,614.5196599999999,2020-09-26,0.0319,6,0,0
1530381,Cabo Frio,2020-09-26,202039,230378.0,2502,1086.0412,2020-09-26,0.058,145,0,0
1530397,Iguaba Grande,2020-09-26,202039,28837.0,665,2306.0651199999998,2020-09-26,0.0511,34,0,0
1530442,Saquarema,2020-09-26,202039,90583.0,1103,1217.66777,2020-09-26,0.0562,62,0,0
1530453,São Pedro da Aldeia,2020-09-26,202039,106049.0,1277,1204.1603400000001,2020-09-26,0.0337,43,0,0
1530466,Araruama,2020-09-27,202040,134293.0,1416,1054.4108800000001,2020-09-27,0.0459,65,0,0
1530468,Armação dos Búzios,2020-09-27,202040,34477.0,457,1325.52136,2020-09-27,0.0284,13,0,0
1530469,Arraial do Cabo,2020-09-27,202040,30593.0,188,614.5196599999999,2020-09-27,0.0319,6,0,0
1530475,Cabo Frio,2020-09-27,202040,230378.0,2503,1086.47527,2020-09-27,0.0583,146,1,1
1530491,Iguaba Grande,2020-09-27,202040,28837.0,666,2309.53289,2020-09-27,0.0526,35,1,1
1530536,Saquarema,2020-09-27,202040,90583.0,1103,1217.66777,2020-09-27,0.0562,62,0,0
1530547,São Pedro da Aldeia,2020-09-27,202040,106049.0,1277,1204.1603400000001,2020-09-27,0.0337,43,0,0
1530560,Araruama,2020-09-28,202040,134293.0,1416,1054.4108800000001,2020-09-28,0.0459,65,0,0
1530562,Armação dos Búzios,2020-09-28,202040,34477.0,457,1325.52136,2020-09-28,0.0284,13,0,0
1530563,Arraial do Cabo,2020-09-28,202040,30593.0,188,614.5196599999999,2020-09-28,0.0319,6,0,0
1530569,Cabo Frio,2020-09-28,202040,230378.0,2503,1086.47527,2020-09-28,0.0583,146,0,0
1530585,Iguaba Grande,2020-09-28,202040,28837.0,666,2309.53289,2020-09-28,0.0526,35,0,0
1530630,Saquarema,2020-09-28,202040,90583.0,1103,1217.66777,2020-09-28,0.0562,62,0,0
1530641,São Pedro da Aldeia,2020-09-28,202040,106049.0,1277,1204.1603400000001,2020-09-28,0.0337,43,0,0
1530654,Araruama,2020-09-29,202040,134293.0,1445,1076.00545,2020-09-29,0.045,65,29,0
1530656,Armação dos Búzios,2020-09-29,202040,34477.0,462,1340.02378,2020-09-29,0.0281,13,5,0
1530657,Arraial do Cabo,2020-09-29,202040,30593.0,188,614.5196599999999,2020-09-29,0.0319,6,0,0
1530663,Cabo Frio,2020-09-29,202040,230378.0,2524,1095.59072,2020-09-29,0.0578,146,21,0
1530679,Iguaba Grande,2020-09-29,202040,28837.0,676,2344.21056,2020-09-29,0.0518,35,10,0
1530724,Saquarema,2020-09-29,202040,90583.0,1110,1225.39549,2020-09-29,0.0559,62,7,0
1530735,São Pedro da Aldeia,2020-09-29,202040,106049.0,1280,1206.98922,2020-09-29,0.0344,44,3,1
1530748,Araruama,2020-09-30,202040,134293.0,1475,1098.34466,2020-09-30,0.0441,65,30,0
1530750,Armação dos Búzios,2020-09-30,202040,34477.0,462,1340.02378,2020-09-30,0.0281,13,0,0
1530751,Arraial do Cabo,2020-09-30,202040,30593.0,185,604.7135,2020-09-30,0.0324,6,-3,0
1530757,Cabo Frio,2020-09-30,202040,230378.0,2535,1100.3654900000001,2020-09-30,0.058,147,11,1
1530773,Iguaba Grande,2020-09-30,202040,28837.0,681,2361.5494,2020-09-30,0.0514,35,5,0
1530818,Saquarema,2020-09-30,202040,90583.0,1116,1232.01925,2020-09-30,0.0573,64,6,2
1530829,São Pedro da Aldeia,2020-09-30,202040,106049.0,1282,1208.87514,2020-09-30,0.0343,44,2,0
1530842,Araruama,2020-10-01,202040,134293.0,1510,1124.4070800000002,2020-10-01,0.043,65,35,0
1530844,Armação dos Búzios,2020-10-01,202040,34477.0,463,1342.92427,2020-10-01,0.0302,14,1,1
1530845,Arraial do Cabo,2020-10-01,202040,30593.0,185,604.7135,2020-10-01,0.0324,6,0,0
1530851,Cabo Frio,2020-10-01,202040,230378.0,2554,1108.6128,2020-10-01,0.0576,147,19,0
1530867,Iguaba Grande,2020-10-01,202040,28837.0,690,2392.7593,2020-10-01,0.0507,35,9,0
1530912,Saquarema,2020-10-01,202040,90583.0,1124,1240.85093,2020-10-01,0.0578,65,8,1
1530923,São Pedro da Aldeia,2020-10-01,202040,106049.0,1285,1211.70402,2020-10-01,0.035,45,3,1
1530936,Araruama,2020-10-02,202040,134293.0,1514,1127.38564,2020-10-02,0.0429,65,4,0
1530938,Armação dos Búzios,2020-10-02,202040,34477.0,477,1383.53105,2020-10-02,0.0294,14,14,0
1530939,Arraial do Cabo,2020-10-02,202040,30593.0,187,611.25094,2020-10-02,0.0321,6,2,0
1530945,Cabo Frio,2020-10-02,202040,230378.0,2562,1112.08536,2020-10-02,0.0574,147,8,0
1530961,Iguaba Grande,2020-10-02,202040,28837.0,701,2430.90474,2020-10-02,0.0499,35,11,0
1531006,Saquarema,2020-10-02,202040,90583.0,1127,1244.16281,2020-10-02,0.0577,65,3,0
1531017,São Pedro da Aldeia,2020-10-02,202040,106049.0,1289,1215.47586,2020-10-02,0.0372,48,4,3
1531030,Araruama,2020-10-03,202040,134293.0,1516,1128.87492,2020-10-03,0.0435,66,2,1
1531032,Armação dos Búzios,2020-10-03,202040,34477.0,484,1403.83444,2020-10-03,0.0289,14,7,0
1531033,Arraial do Cabo,2020-10-03,202040,30593.0,187,611.25094,2020-10-03,0.0321,6,0,0
1531039,Cabo Frio,2020-10-03,202040,230378.0,2574,1117.29419,2020-10-03,0.0571,147,12,0
1531055,Iguaba Grande,2020-10-03,202040,28837.0,704,2441.30804,2020-10-03,0.0497,35,3,0
1531100,Saquarema,2020-10-03,202040,90583.0,1128,1245.26677,2020-10-03,0.0576,65,1,0
1531111,São Pedro da Aldeia,2020-10-03,202040,106049.0,1291,1217.36179,2020-10-03,0.0387,50,2,2
1531124,Araruama,2020-10-04,202041,134293.0,1517,1129.6195599999999,2020-10-04,0.0442,67,1,1
1531126,Armação dos Búzios,2020-10-04,202041,34477.0,484,1403.83444,2020-10-04,0.0289,14,0,0
1531127,Arraial do Cabo,2020-10-04,202041,30593.0,187,611.25094,2020-10-04,0.0321,6,0,0
1531133,Cabo Frio,2020-10-04,202041,230378.0,2574,1117.29419,2020-10-04,0.0571,147,0,0
1531149,Iguaba Grande,2020-10-04,202041,28837.0,705,2444.77581,2020-10-04,0.0511,36,1,1
1531194,Saquarema,2020-10-04,202041,90583.0,1128,1245.26677,2020-10-04,0.0576,65,0,0
1531205,São Pedro da Aldeia,2020-10-04,202041,106049.0,1292,1218.30475,2020-10-04,0.0395,51,1,1
1531218,Araruama,2020-10-05,202041,134293.0,1517,1129.6195599999999,2020-10-05,0.0442,67,0,0
1531220,Armação dos Búzios,2020-10-05,202041,34477.0,484,1403.83444,2020-10-05,0.0289,14,0,0
1531221,Arraial do Cabo,2020-10-05,202041,30593.0,187,611.25094,2020-10-05,0.0321,6,0,0
1531227,Cabo Frio,2020-10-05,202041,230378.0,2576,1118.16232,2020-10-05,0.0571,147,2,0
1531243,Iguaba Grande,2020-10-05,202041,28837.0,704,2441.30804,2020-10-05,0.0511,36,-1,0
1531288,Saquarema,2020-10-05,202041,90583.0,1128,1245.26677,2020-10-05,0.0576,65,0,0
1531299,São Pedro da Aldeia,2020-10-05,202041,106049.0,1293,1219.2477099999999,2020-10-05,0.0394,51,1,0
1531312,Araruama,2020-10-06,202041,134293.0,1521,1132.5981199999999,2020-10-06,0.044,67,4,0
1531314,Armação dos Búzios,2020-10-06,202041,34477.0,488,1415.43638,2020-10-06,0.0287,14,4,0
1531315,Arraial do Cabo,2020-10-06,202041,30593.0,196,640.66943,2020-10-06,0.0306,6,9,0
1531321,Cabo Frio,2020-10-06,202041,230378.0,2643,1147.24496,2020-10-06,0.056,148,67,1
1531337,Iguaba Grande,2020-10-06,202041,28837.0,726,2517.59892,2020-10-06,0.0496,36,22,0
1531382,Saquarema,2020-10-06,202041,90583.0,1131,1248.57865,2020-10-06,0.0575,65,3,0
1531393,São Pedro da Aldeia,2020-10-06,202041,106049.0,1302,1227.73435,2020-10-06,0.0399,52,9,1
1531406,Araruama,2020-10-07,202041,134293.0,1550,1154.1927,2020-10-07,0.0432,67,29,0
1531408,Armação dos Búzios,2020-10-07,202041,34477.0,500,1450.24219,2020-10-07,0.028,14,12,0
1531409,Arraial do Cabo,2020-10-07,202041,30593.0,199,650.4756,2020-10-07,0.0302,6,3,0
1531415,Cabo Frio,2020-10-07,202041,230378.0,2674,1160.70111,2020-10-07,0.0568,152,31,4
1531431,Iguaba Grande,2020-10-07,202041,28837.0,730,2531.46999,2020-10-07,0.0493,36,4,0
1531476,Saquarema,2020-10-07,202041,90583.0,1138,1256.30637,2020-10-07,0.058,66,7,1
1531487,São Pedro da Aldeia,2020-10-07,202041,106049.0,1312,1237.16395,2020-10-07,0.0404,53,10,1
1531500,Araruama,2020-10-08,202041,134293.0,1568,1167.59623,2020-10-08,0.0427,67,18,0
1531502,Armação dos Búzios,2020-10-08,202041,34477.0,504,1461.8441300000002,2020-10-08,0.0278,14,4,0
1531503,Arraial do Cabo,2020-10-08,202041,30593.0,203,663.5504900000001,2020-10-08,0.0296,6,4,0
1531509,Cabo Frio,2020-10-08,202041,230378.0,2705,1174.15725,2020-10-08,0.0569,154,31,2
1531525,Iguaba Grande,2020-10-08,202041,28837.0,734,2545.34105,2020-10-08,0.049,36,4,0
1531570,Saquarema,2020-10-08,202041,90583.0,1144,1262.93013,2020-10-08,0.0586,67,6,1
1531581,São Pedro da Aldeia,2020-10-08,202041,106049.0,1319,1243.76467,2020-10-08,0.0409,54,7,1
1531594,Araruama,2020-10-09,202041,134293.0,1574,1172.06407,2020-10-09,0.0426,67,6,0
1531596,Armação dos Búzios,2020-10-09,202041,34477.0,509,1476.34655,2020-10-09,0.0295,15,5,1
1531597,Arraial do Cabo,2020-10-09,202041,30593.0,208,679.89409,2020-10-09,0.0288,6,5,0
1531603,Cabo Frio,2020-10-09,202041,230378.0,2712,1177.1957400000001,2020-10-09,0.0568,154,7,0
1531619,Iguaba Grande,2020-10-09,202041,28837.0,743,2576.55096,2020-10-09,0.0485,36,9,0
1531664,Saquarema,2020-10-09,202041,90583.0,1145,1264.03409,2020-10-09,0.0585,67,1,0
1531675,São Pedro da Aldeia,2020-10-09,202041,106049.0,1326,1250.3654,2020-10-09,0.0407,54,7,0
1531688,Araruama,2020-10-10,202041,134293.0,1589,1183.23368,2020-10-10,0.0422,67,15,0
1531690,Armação dos Búzios,2020-10-10,202041,34477.0,511,1482.14752,2020-10-10,0.0294,15,2,0
1531691,Arraial do Cabo,2020-10-10,202041,30593.0,211,689.70026,2020-10-10,0.0284,6,3,0
1531697,Cabo Frio,2020-10-10,202041,230378.0,2719,1180.2342199999998,2020-10-10,0.0566,154,7,0
1531713,Iguaba Grande,2020-10-10,202041,28837.0,745,2583.48649,2020-10-10,0.0483,36,2,0
1531758,Saquarema,2020-10-10,202041,90583.0,1163,1283.90537,2020-10-10,0.0576,67,18,0
1531769,São Pedro da Aldeia,2020-10-10,202041,106049.0,1331,1255.0802,2020-10-10,0.0413,55,5,1
1531782,Araruama,2020-10-11,202042,134293.0,1589,1183.23368,2020-10-11,0.0422,67,0,0
1531784,Armação dos Búzios,2020-10-11,202042,34477.0,511,1482.14752,2020-10-11,0.0294,15,0,0
1531785,Arraial do Cabo,2020-10-11,202042,30593.0,211,689.70026,2020-10-11,0.0284,6,0,0
1531791,Cabo Frio,2020-10-11,202042,230378.0,2719,1180.2342199999998,2020-10-11,0.0566,154,0,0
1531807,Iguaba Grande,2020-10-11,202042,28837.0,745,2583.48649,2020-10-11,0.0483,36,0,0
1531852,Saquarema,2020-10-11,202042,90583.0,1163,1283.90537,2020-10-11,0.0576,67,0,0
1531863,São Pedro da Aldeia,2020-10-11,202042,106049.0,1332,1256.02316,2020-10-11,0.042,56,1,1
1531876,Araruama,2020-10-12,202042,134293.0,1589,1183.23368,2020-10-12,0.0422,67,0,0
1531878,Armação dos Búzios,2020-10-12,202042,34477.0,511,1482.14752,2020-10-12,0.0294,15,0,0
1531879,Arraial do Cabo,2020-10-12,202042,30593.0,211,689.70026,2020-10-12,0.0284,6,0,0
1531885,Cabo Frio,2020-10-12,202042,230378.0,2719,1180.2342199999998,2020-10-12,0.0566,154,0,0
1531901,Iguaba Grande,2020-10-12,202042,28837.0,745,2583.48649,2020-10-12,0.0483,36,0,0
1531946,Saquarema,2020-10-12,202042,90583.0,1164,1285.00933,2020-10-12,0.0576,67,1,0
1531957,São Pedro da Aldeia,2020-10-12,202042,106049.0,1333,1256.9661199999998,2020-10-12,0.042,56,1,0
1531970,Araruama,2020-10-13,202042,134293.0,1589,1183.23368,2020-10-13,0.0422,67,0,0
1531972,Armação dos Búzios,2020-10-13,202042,34477.0,511,1482.14752,2020-10-13,0.0294,15,0,0
1531973,Arraial do Cabo,2020-10-13,202042,30593.0,211,689.70026,2020-10-13,0.0284,6,0,0
1531979,Cabo Frio,2020-10-13,202042,230378.0,2719,1180.2342199999998,2020-10-13,0.0566,154,0,0
1531995,Iguaba Grande,2020-10-13,202042,28837.0,745,2583.48649,2020-10-13,0.0483,36,0,0
1532040,Saquarema,2020-10-13,202042,90583.0,1164,1285.00933,2020-10-13,0.0576,67,0,0
1532051,São Pedro da Aldeia,2020-10-13,202042,106049.0,1333,1256.9661199999998,2020-10-13,0.042,56,0,0
1532064,Araruama,2020-10-14,202042,134293.0,1592,1185.4676,2020-10-14,0.0421,67,3,0
1532066,Armação dos Búzios,2020-10-14,202042,34477.0,519,1505.35139,2020-10-14,0.0289,15,8,0
1532067,Arraial do Cabo,2020-10-14,202042,30593.0,211,689.70026,2020-10-14,0.0284,6,0,0
1532073,Cabo Frio,2020-10-14,202042,230378.0,2739,1188.91561,2020-10-14,0.057,156,20,2
1532089,Iguaba Grande,2020-10-14,202042,28837.0,757,2625.0997,2020-10-14,0.0476,36,12,0
1532134,Saquarema,2020-10-14,202042,90583.0,1167,1288.32121,2020-10-14,0.0574,67,3,0
1532145,São Pedro da Aldeia,2020-10-14,202042,106049.0,1338,1261.68092,2020-10-14,0.0419,56,5,0
1532158,Araruama,2020-10-15,202042,134293.0,1609,1198.1264800000001,2020-10-15,0.0416,67,17,0
1532160,Armação dos Búzios,2020-10-15,202042,34477.0,522,1514.05285,2020-10-15,0.0307,16,3,1
1532161,Arraial do Cabo,2020-10-15,202042,30593.0,211,689.70026,2020-10-15,0.0284,6,0,0
1532167,Cabo Frio,2020-10-15,202042,230378.0,2776,1204.97617,2020-10-15,0.0566,157,37,1
1532183,Iguaba Grande,2020-10-15,202042,28837.0,762,2642.43853,2020-10-15,0.0472,36,5,0
1532228,Saquarema,2020-10-15,202042,90583.0,1171,1292.73705,2020-10-15,0.0589,69,4,2
1532239,São Pedro da Aldeia,2020-10-15,202042,106049.0,1345,1268.28164,2020-10-15,0.0424,57,7,1
1532252,Araruama,2020-10-16,202042,134293.0,1623,1208.55145,2020-10-16,0.0419,68,14,1
1532254,Armação dos Búzios,2020-10-16,202042,34477.0,524,1519.8538199999998,2020-10-16,0.0305,16,2,0
1532255,Arraial do Cabo,2020-10-16,202042,30593.0,212,692.96898,2020-10-16,0.0283,6,1,0
1532261,Cabo Frio,2020-10-16,202042,230378.0,2784,1208.4487199999999,2020-10-16,0.0564,157,8,0
1532277,Iguaba Grande,2020-10-16,202042,28837.0,771,2673.64844,2020-10-16,0.048,37,9,1
1532322,Saquarema,2020-10-16,202042,90583.0,1175,1297.15289,2020-10-16,0.0604,71,4,2
